"ID","ADDITIONAL_DESCRIPTION"
101717,"<table class=""description-table""><tr><th>Measurement Standard</th><td colspan=""1"" rowspan=""1"">Imperial</td></tr><tr><th colspan=""1"" rowspan=""1"">Series</th><td colspan=""1"" rowspan=""1"">Double Pitch Standard</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Size &amp; Pitch</th><td colspan=""1"" rowspan=""1"">2050 / 1-1/4 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Construction</th><td colspan=""1"" rowspan=""1"">Riveted</td></tr><tr><th colspan=""1"" rowspan=""1"">Number of Strands Across</th><td colspan=""1"" rowspan=""1"">1</td></tr><tr><th colspan=""1"" rowspan=""1"">Material</th><td colspan=""1"" rowspan=""1"">Carbon Steel</td></tr><tr><th colspan=""1"" rowspan=""1"">Overall Length</th><td colspan=""1"" rowspan=""1"">10 ft</td></tr><tr><th colspan=""1"" rowspan=""1"">Finish/Coating</th><td colspan=""1"" rowspan=""1"">Nickel Plated</td></tr><tr><th colspan=""1"" rowspan=""1"">Inside Width</th><td colspan=""1"" rowspan=""1"">5/16 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Plate Thickness</th><td colspan=""1"" rowspan=""1"">0.08 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Pin Diameter</th><td colspan=""1"" rowspan=""1"">0.2 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Overall Width</th><td colspan=""1"" rowspan=""1"">0.92 in</td></tr></table>"
101717,"<table class=""description-table""><tr><th>Measurement Standard</th><td colspan=""1"" rowspan=""1"">Imperial</td></tr><tr><th colspan=""1"" rowspan=""1"">Series</th><td colspan=""1"" rowspan=""1"">Double Pitch Standard</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Size &amp; Pitch</th><td colspan=""1"" rowspan=""1"">2050 / 1-1/4 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Construction</th><td colspan=""1"" rowspan=""1"">Riveted</td></tr><tr><th colspan=""1"" rowspan=""1"">Number of Strands Across</th><td colspan=""1"" rowspan=""1"">1</td></tr><tr><th colspan=""1"" rowspan=""1"">Material</th><td colspan=""1"" rowspan=""1"">Carbon Steel</td></tr><tr><th colspan=""1"" rowspan=""1"">Overall Length</th><td colspan=""1"" rowspan=""1"">10 ft</td></tr><tr><th colspan=""1"" rowspan=""1"">Finish/Coating</th><td colspan=""1"" rowspan=""1"">Nickel Plated</td></tr><tr><th colspan=""1"" rowspan=""1"">Inside Width</th><td colspan=""1"" rowspan=""1"">5/16 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Plate Thickness</th><td colspan=""1"" rowspan=""1"">0.08 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Pin Diameter</th><td colspan=""1"" rowspan=""1"">0.2 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Overall Width</th><td colspan=""1"" rowspan=""1"">0.92 in</td></tr></table>"
101707,"<table class=""description-table""><tr><th>Chain Size &amp; Pitch</th><td colspan=""1"" rowspan=""1"">2050 / 1-1/4 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Type</th><td colspan=""1"" rowspan=""1"">Connecting</td></tr><tr><th colspan=""1"" rowspan=""1"">Attachment Link Number</th><td colspan=""1"" rowspan=""1"">S-1</td></tr><tr><th colspan=""1"" rowspan=""1"">Attachment Link Type</th><td colspan=""1"" rowspan=""1"">Straight - One Side</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Construction</th><td colspan=""1"" rowspan=""1"">Double Pitch</td></tr><tr><th colspan=""1"" rowspan=""1"">Material</th><td colspan=""1"" rowspan=""1"">Stainless Steel</td></tr><tr><th colspan=""1"" rowspan=""1"">Number of Strands Across</th><td colspan=""1"" rowspan=""1"">1</td></tr><tr><th colspan=""1"" rowspan=""1"">Number of Holes</th><td colspan=""1"" rowspan=""1"">2</td></tr><tr><th colspan=""1"" rowspan=""1"">Finish/Coating</th><td colspan=""1"" rowspan=""1"">Nickel Plated</td></tr><tr><th colspan=""1"" rowspan=""1"">Pin Center to Attachment End</th><td colspan=""1"" rowspan=""1"">0.971 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Roller Diameter</th><td colspan=""1"" rowspan=""1"">0.4 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Pin Diameter</th><td colspan=""1"" rowspan=""1"">0.2 in</td></tr></table>"
101618,"<ul><li>Priced by the foot, 50ft reel</li></ul><table class=""description-table""><tr><th>Measurement Standard</th><td colspan=""1"" rowspan=""1"">Imperial</td></tr><tr><th colspan=""1"" rowspan=""1"">Series</th><td colspan=""1"" rowspan=""1"">Heavy</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Size &amp; Pitch</th><td colspan=""1"" rowspan=""1"">80 / 1 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Construction</th><td colspan=""1"" rowspan=""1"">Riveted</td></tr><tr><th colspan=""1"" rowspan=""1"">Number of Strands Across</th><td colspan=""1"" rowspan=""1"">1</td></tr><tr><th colspan=""1"" rowspan=""1"">Material</th><td colspan=""1"" rowspan=""1"">Carbon Steel</td></tr><tr><th colspan=""1"" rowspan=""1"">Overall Length</th><td colspan=""1"" rowspan=""1"">50 ft</td></tr><tr><th colspan=""1"" rowspan=""1"">Inside Width</th><td colspan=""1"" rowspan=""1"">5/8 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Plate Thickness</th><td colspan=""1"" rowspan=""1"">0.16 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Pin Diameter</th><td colspan=""1"" rowspan=""1"">0.31 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Overall Width</th><td colspan=""1"" rowspan=""1"">1.57 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Roller Diameter</th><td colspan=""1"" rowspan=""1"">0.63 in</td></tr></table>"
101617,"<table class=""description-table""><tr><th>Measurement Standard</th><td colspan=""1"" rowspan=""1"">Imperial</td></tr><tr><th colspan=""1"" rowspan=""1"">Series</th><td colspan=""1"" rowspan=""1"">Heavy</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Size &amp; Pitch</th><td colspan=""1"" rowspan=""1"">80 / 1 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Construction</th><td colspan=""1"" rowspan=""1"">Riveted</td></tr><tr><th colspan=""1"" rowspan=""1"">Number of Strands Across</th><td colspan=""1"" rowspan=""1"">1</td></tr><tr><th colspan=""1"" rowspan=""1"">Material</th><td colspan=""1"" rowspan=""1"">Carbon Steel</td></tr><tr><th colspan=""1"" rowspan=""1"">Overall Length</th><td colspan=""1"" rowspan=""1"">10 ft</td></tr><tr><th colspan=""1"" rowspan=""1"">Inside Width</th><td colspan=""1"" rowspan=""1"">5/8 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Plate Thickness</th><td colspan=""1"" rowspan=""1"">0.16 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Pin Diameter</th><td colspan=""1"" rowspan=""1"">0.31 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Overall Width</th><td colspan=""1"" rowspan=""1"">1.57 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Roller Diameter</th><td colspan=""1"" rowspan=""1"">0.63 in</td></tr></table>"
101407,"<table class=""description-table""><tr><th>Chain Size &amp; Pitch</th><td colspan=""1"" rowspan=""1"">60 / 3/4 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Type</th><td colspan=""1"" rowspan=""1"">Offset Link</td></tr><tr><th colspan=""1"" rowspan=""1"">Material</th><td colspan=""1"" rowspan=""1"">Carbon Steel</td></tr><tr><th colspan=""1"" rowspan=""1"">Number of Strands Across</th><td colspan=""1"" rowspan=""1"">3</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Construction</th><td colspan=""1"" rowspan=""1"">Cottered</td></tr><tr><th colspan=""1"" rowspan=""1"">Roller Diameter</th><td colspan=""1"" rowspan=""1"">0.469 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Inside Width</th><td colspan=""1"" rowspan=""1"">0.500 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Plate Height</th><td colspan=""1"" rowspan=""1"">0.713 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Plate Thickness</th><td colspan=""1"" rowspan=""1"">0.094 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Pin Diameter</th><td colspan=""1"" rowspan=""1"">0.234 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Overall Width</th><td colspan=""1"" rowspan=""1"">2.91 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Transverse Pitch</th><td colspan=""1"" rowspan=""1"">0.897 in</td></tr></table>"
101404,"<table class=""description-table""><tr><th>Chain Size &amp; Pitch</th><td colspan=""1"" rowspan=""1"">60 / 3/4 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Type</th><td colspan=""1"" rowspan=""1"">Connecting Link</td></tr><tr><th colspan=""1"" rowspan=""1"">Material</th><td colspan=""1"" rowspan=""1"">Stainless Steel</td></tr><tr><th colspan=""1"" rowspan=""1"">Number of Strands Across</th><td colspan=""1"" rowspan=""1"">2</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Construction</th><td colspan=""1"" rowspan=""1"">Spring Clip</td></tr><tr><th colspan=""1"" rowspan=""1"">Roller Diameter</th><td colspan=""1"" rowspan=""1"">0.469 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Inside Width</th><td colspan=""1"" rowspan=""1"">0.500 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Plate Height</th><td colspan=""1"" rowspan=""1"">0.713 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Pin Diameter</th><td colspan=""1"" rowspan=""1"">0.234 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Overall Width</th><td colspan=""1"" rowspan=""1"">2.01 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Resistance &amp; Application Features</th><td colspan=""1"" rowspan=""1"">Corrosion Resistant</td></tr><tr><th colspan=""1"" rowspan=""1"">Manufacturer Catalog Number</th><td colspan=""1"" rowspan=""1"">CAP-423302CL-08-P</td></tr></table>"
101568,"<ul><li>Diamond’s multi-stage pitch hole prep on the link plate creates maximum bearing area</li><li>Engineered material minimizes impurities, which maximizes tensile and fatigue strength</li><li>Diamond Chain Company’s proprietary carbon content and special alloy chemistries maximize the effectiveness of the heat treatment process</li><li>Proprietary heat-treating process ensures consistent case hardening depth, which results in maximized wear life, less downtime, and lower costs</li><li>Sold by the each</li></ul><table class=""description-table""><tr><th>Chain Size &amp; Pitch</th><td colspan=""1"" rowspan=""1"">80 / 1 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Type</th><td colspan=""1"" rowspan=""1"">Offset Link</td></tr><tr><th colspan=""1"" rowspan=""1"">Material</th><td colspan=""1"" rowspan=""1"">Carbon Steel</td></tr><tr><th colspan=""1"" rowspan=""1"">Number of Strands Across</th><td colspan=""1"" rowspan=""1"">2</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Construction</th><td colspan=""1"" rowspan=""1"">Cottered</td></tr><tr><th colspan=""1"" rowspan=""1"">Roller Diameter</th><td colspan=""1"" rowspan=""1"">0.625 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Inside Width</th><td colspan=""1"" rowspan=""1"">0.625 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Plate Height</th><td colspan=""1"" rowspan=""1"">0.95 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Plate Thickness</th><td colspan=""1"" rowspan=""1"">1/8 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Pin Diameter</th><td colspan=""1"" rowspan=""1"">0.312 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Overall Width</th><td colspan=""1"" rowspan=""1"">2.59 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Transverse Pitch</th><td colspan=""1"" rowspan=""1"">1.153 in</td></tr></table>"
101553,"<table class=""description-table""><tr><th>Accessory Type</th><td colspan=""1"" rowspan=""1"">Spring Clip</td></tr></table>"
101532,"<table class=""description-table""><tr><th>Chain Size &amp; Pitch</th><td colspan=""1"" rowspan=""1"">80 / 1 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Type</th><td colspan=""1"" rowspan=""1"">Connecting</td></tr><tr><th colspan=""1"" rowspan=""1"">Attachment Link Number</th><td colspan=""1"" rowspan=""1"">E-2</td></tr><tr><th colspan=""1"" rowspan=""1"">Attachment Link Type</th><td colspan=""1"" rowspan=""1"">Two Extended Pins</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Construction</th><td colspan=""1"" rowspan=""1"">Cottered</td></tr><tr><th colspan=""1"" rowspan=""1"">Material</th><td colspan=""1"" rowspan=""1"">Steel</td></tr><tr><th colspan=""1"" rowspan=""1"">Number of Strands Across</th><td colspan=""1"" rowspan=""1"">1</td></tr><tr><th colspan=""1"" rowspan=""1"">Extended Pin Projection</th><td colspan=""1"" rowspan=""1"">3/4 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Roller Diameter</th><td colspan=""1"" rowspan=""1"">5/8 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Pin Diameter</th><td colspan=""1"" rowspan=""1"">0.312 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Inside Width</th><td colspan=""1"" rowspan=""1"">5/8 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Plate Height</th><td colspan=""1"" rowspan=""1"">0.95 in</td></tr></table>"
101530,"<table class=""description-table""><tr><th>Chain Size &amp; Pitch</th><td colspan=""1"" rowspan=""1"">80 / 1 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Type</th><td colspan=""1"" rowspan=""1"">Connecting</td></tr><tr><th colspan=""1"" rowspan=""1"">Attachment Link Number</th><td colspan=""1"" rowspan=""1"">E-1</td></tr><tr><th colspan=""1"" rowspan=""1"">Attachment Link Type</th><td colspan=""1"" rowspan=""1"">One Extended Pin</td></tr><tr><th colspan=""1"" rowspan=""1"">Chain Construction</th><td colspan=""1"" rowspan=""1"">Cottered</td></tr><tr><th colspan=""1"" rowspan=""1"">Material</th><td colspan=""1"" rowspan=""1"">Steel</td></tr><tr><th colspan=""1"" rowspan=""1"">Number of Strands Across</th><td colspan=""1"" rowspan=""1"">1</td></tr><tr><th colspan=""1"" rowspan=""1"">Extended Pin Projection</th><td colspan=""1"" rowspan=""1"">3/4 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Roller Diameter</th><td colspan=""1"" rowspan=""1"">5/8 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Pin Diameter</th><td colspan=""1"" rowspan=""1"">0.312 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Inside Width</th><td colspan=""1"" rowspan=""1"">5/8 in</td></tr><tr><th colspan=""1"" rowspan=""1"">Link Plate Height</th><td colspan=""1"" rowspan=""1"">0.95 in</td></tr></table>"
101524,"<table class=""description-table""><tr><th>Accessory Type</th><td colspan=""1"" rowspan=""1"">Chain Bushing</td></tr></table>"
