ID,ATTRIBUTES
484407,Fastener Material:Steel
484409,Fastener Material:Rubber Disc
484517,Fastener Material:Rubber Impact
484522,Fastener Material:Steel
484523,Fastener Material:Steel
484524,Fastener Material:Steel
484525,Fastener Material:Steel
484530,Fastener Material:Steel
484534,Fastener Material:Steel
484539,Fastener Material:Steel
484540,Fastener Material:Steel
484541,Fastener Material:Steel
484543,Fastener Material:Rubber Disc
484548,Fastener Material:Steel
484557,Fastener Material:Steel
484558,Fastener Material:Steel
484565,Fastener Material:Steel
484567,Fastener Material:Steel
484569,Fastener Material:Steel
484572,Fastener Material:Rubber Disc
484576,Fastener Material:Steel
484578,Fastener Material:Steel
484580,Fastener Material:Rubber Disc
484584,Fastener Material:Steel
484585,Fastener Material:Rubber Impact
484587,Fastener Material:Rubber Impact
484588,Fastener Material:Steel
484591,Fastener Material:Steel
484593,Fastener Material:Rubber Impact
484598,Fastener Material:Steel
484601,Fastener Material:Steel
484606,Fastener Material:Steel
484608,Fastener Material:Steel
484612,Fastener Material:Steel
484615,Fastener Material:Rubber Extrusion on Steel Backing
484617,Fastener Material:Rubber Disc
484620,Fastener Material:Rubber Disc
484630,Fastener Material:Rubber Impact
484632,Fastener Material:Rubber Impact
484633,Fastener Material:Steel
484634,Fastener Material:Steel
484636,Fastener Material:Steel
484642,Fastener Material:Steel
484644,Fastener Material:Steel
484651,Fastener Material:Steel
484657,Fastener Material:Steel
484686,Fastener Material:Steel
484688,Fastener Material:Steel
484689,Fastener Material:Steel
484692,Fastener Material:Steel
484693,Fastener Material:Steel
484697,Fastener Material:Steel
484700,Fastener Material:Steel
484701,Fastener Material:Steel
484704,Fastener Material:Rubber Disc
484709,Fastener Material:Steel
484720,Fastener Material:Steel
484722,Fastener Material:Steel
484724,Fastener Material:Steel
484726,Fastener Material:Steel
484729,Fastener Material:Rubber Disc
484734,Fastener Material:Steel
484736,Fastener Material:Rubber Disc
484738,Fastener Material:Steel
484740,Fastener Material:Steel
484741,Fastener Material:Rubber Impact
484747,Fastener Material:Steel
484749,Fastener Material:Steel
484752,Fastener Material:Steel
484753,Fastener Material:Rubber Impact
484755,Fastener Material:Rubber Impact
484756,Fastener Material:Steel
484758,Fastener Material:Steel
484760,Fastener Material:Steel
484761,Fastener Material:Steel
484764,Fastener Material:Rubber Impact
484765,Fastener Material:Steel
484773,Fastener Material:Rubber Extrusion on Steel Backing
484779,Fastener Material:Steel
484780,Fastener Material:Steel
484784,Fastener Material:Rubber Disc
484786,Fastener Material:Rubber
484789,Fastener Material:Steel
484790,Fastener Material:Rubber Impact
484792,Fastener Material:Steel
484795,Fastener Material:Steel
484797,Fastener Material:Steel
484800,Fastener Material:Rubber Impact
484802,Fastener Material:Tubber Disc
484804,Fastener Material:Steel
484808,Fastener Material:Steel
484811,Fastener Material:Steel
484816,Fastener Material:Steel
484858,Fastener Material:Steel
484861,Fastener Material:Steel
484869,Fastener Material:Steel
484875,Fastener Material:Steel
484876,Fastener Material:Rubber Impact
484877,Fastener Material:Steel
484878,Fastener Material:Steel
484879,Fastener Material:Steel
484882,Fastener Material:Steel
484887,Fastener Material:Steel
484894,Fastener Material:Rubber Disc
484896,Fastener Material:Rubber Disc
484898,Fastener Material:Steel
484900,Fastener Material:Steel
484904,Fastener Material:Rubber Disc
484934,Fastener Material:Steel
484936,Fastener Material:Steel
484941,Fastener Material:Steel
484943,Fastener Material:Steel
484946,Fastener Material:Steel
484949,Fastener Material:Steel
484954,Fastener Material:Steel
484957,Fastener Material:Rubber Impact
484960,Fastener Material:Steel
484963,Fastener Material:Rubber Impact
484966,Fastener Material:Steel
484975,Fastener Material:Rubber Disc
484977,Fastener Material:Steel
484981,Fastener Material:Steel
519859,Bore Diameter (in):None|Bore Diameter (mm):None
519897,Bore Diameter (in):1|Pitch Diameter (in):6.031 in|Pitch Diameter (mm):153.20 mm
522206,Fastener Material:Nylatron|Thickness (in):0.375 in
522209,Fastener Material:Nylatron|Thickness (in):0.375 in
522210,Fastener Material:Nylatron|Thickness (in):0.625 in
522214,Fastener Material:Nylatron|Thickness (in):0.625 in
522324,Fastener Material:UHMWPE|Thickness (in):0.375 in
523056,Bore Diameter (in):3/4|Pitch Diameter (in):5.088 in|Pitch Diameter (mm):129.25 mm
523057,Bore Diameter (mm):25|Pitch Diameter (in):5.088 in|Pitch Diameter (mm):129.25 mm
523058,Bore Diameter (mm):30|Pitch Diameter (in):5.088 in|Pitch Diameter (mm):129.25 mm
523060,Bore Diameter (mm):40|Pitch Diameter (in):5.088 in|Pitch Diameter (mm):129.25 mm
523061,Bore Diameter (in):7/8|Pitch Diameter (in):5.088 in|Pitch Diameter (mm):129.25 mm
523062,Bore Diameter (in):1|Pitch Diameter (in):5.088 in|Pitch Diameter (mm):129.25 mm
523063,Bore Diameter (in):1 1/4|Pitch Diameter (in):5.088 in|Pitch Diameter (mm):129.25 mm
523064,Bore Diameter (in):1 1/2|Pitch Diameter (in):5.088 in|Pitch Diameter (mm):129.25 mm
523065,Bore Diameter (in):1 3/16|Pitch Diameter (in):5.088 in|Pitch Diameter (mm):129.25 mm
523066,Bore Diameter (in):3/4|Pitch Diameter (in):5.559 in|Pitch Diameter (mm):141.21 mm
523067,Bore Diameter (mm):25|Pitch Diameter (in):5.559 in|Pitch Diameter (mm):141.21 mm
523070,Bore Diameter (mm):40|Pitch Diameter (in):5.559 in|Pitch Diameter (mm):141.21 mm
523072,Bore Diameter (in):1|Pitch Diameter (in):5.559 in|Pitch Diameter (mm):141.21 mm
523073,Bore Diameter (in):1 1/4|Pitch Diameter (in):5.559 in|Pitch Diameter (mm):141.21 mm
523074,Bore Diameter (in):1 1/2|Pitch Diameter (in):5.559 in|Pitch Diameter (mm):141.21 mm
523075,Bore Diameter (in):1 3/16|Pitch Diameter (in):5.559 in|Pitch Diameter (mm):141.21 mm
523076,Bore Diameter (in):3/4|Pitch Diameter (in):6.031 in|Pitch Diameter (mm):153.20 mm
523077,Bore Diameter (in):1 7/16|Pitch Diameter (in):6.031 in|Pitch Diameter (mm):153.20 mm
523078,Bore Diameter (mm):25|Pitch Diameter (in):6.031 in|Pitch Diameter (mm):153.20 mm
523079,Bore Diameter (mm):30|Pitch Diameter (in):6.031 in|Pitch Diameter (mm):153.20 mm
523081,Bore Diameter (mm):40|Pitch Diameter (in):6.031 in|Pitch Diameter (mm):153.20 mm
523083,Bore Diameter (in):1|Pitch Diameter (in):6.031 in|Pitch Diameter (mm):153.20 mm
523084,Bore Diameter (in):1 1/4|Pitch Diameter (in):6.031 in|Pitch Diameter (mm):153.20 mm
523085,Bore Diameter (in):1 1/2|Pitch Diameter (in):6.031 in|Pitch Diameter (mm):153.20 mm
523086,Bore Diameter (in):1 3/16|Pitch Diameter (in):6.031 in|Pitch Diameter (mm):153.20 mm
523093,Bore Diameter (in):1 1/4|Pitch Diameter (in):6.504 in|Pitch Diameter (mm):165.20 mm
523112,Bore Diameter (in):2 1/2|Pitch Diameter (in):6.709 in|Pitch Diameter (mm):170.42 mm
523121,Bore Diameter (in):1.5|Pitch Diameter (in):6.579 in|Pitch Diameter (mm):167.11 mm
523140,Bore Diameter (in):2.5|Pitch Diameter (in):12.245 in|Pitch Diameter (mm):311.02 mm
523356,Bore Diameter (in):1|Pitch Diameter (in):5.795 in|Pitch Diameter (mm):147.20 mm
523362,Bore Diameter (in):1 1/4|Pitch Diameter (in):5.795 in|Pitch Diameter (mm):147.20 mm
524158,Bore Diameter (in):2|Pitch Diameter (in):6.579 in|Pitch Diameter (mm):167.11 mm
524190,Bore Diameter (in):1|Pitch Diameter (in):3.401 in|Pitch Diameter (mm):86.40 mm
524592,Bore Diameter (mm):40|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
524611,Bore Diameter (in):1|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
524669,Bore Diameter (in):1|Pitch Diameter (in):2.449 in|Pitch Diameter (mm):62.22 mm
524672,Bore Diameter (in):1|Pitch Diameter (in):2.449 in|Pitch Diameter (mm):62.22 mm
524674,Bore Diameter (mm):25|Pitch Diameter (in):2.449 in|Pitch Diameter (mm):62.22 mm
524687,Bore Diameter (in):1 1/2|Pitch Diameter (in):2.449 in|Pitch Diameter (mm):62.22 mm
524739,Bore Diameter (in):2|Pitch Diameter (in):5.92 in|Pitch Diameter (mm):150.37 mm
524740,Bore Diameter (in):1.5|Pitch Diameter (in):5.92 in|Pitch Diameter (mm):150.37 mm
524741,Bore Diameter (in):2|Pitch Diameter (in):5.92 in|Pitch Diameter (mm):150.37 mm
524742,Bore Diameter (in):2.5|Pitch Diameter (in):5.92 in|Pitch Diameter (mm):150.37 mm
524758,Bore Diameter (in):2|Pitch Diameter (in):10.111 in|Pitch Diameter (mm):256.82 mm
524759,Bore Diameter (in):2.5|Pitch Diameter (in):10.111 in|Pitch Diameter (mm):256.82 mm
524760,Bore Diameter (in):3.5|Pitch Diameter (in):10.111 in|Pitch Diameter (mm):256.82 mm
524768,Bore Diameter (in):1.5|Pitch Diameter (in):6.579 in|Pitch Diameter (mm):167.11 mm
524769,Bore Diameter (in):2|Pitch Diameter (in):6.579 in|Pitch Diameter (mm):167.11 mm
524770,Bore Diameter (in):2.5|Pitch Diameter (in):6.579 in|Pitch Diameter (mm):167.11 mm
524771,Bore Diameter (in):3.5|Pitch Diameter (in):6.579 in|Pitch Diameter (mm):167.11 mm
524780,Bore Diameter (in):1.5|Pitch Diameter (in):4 in|Pitch Diameter (mm):101.6 mm
524921,Bore Diameter (in):1/2
524922,Bore Diameter (in):5/8
524923,Bore Diameter (in):3/4
524924,Bore Diameter (in):1
524925,Bore Diameter (in):1 1/4
524926,Bore Diameter (in):1 1/2
524927,Bore Diameter (in):1 1/2
524928,Bore Diameter (in):2 1/2
524934,Bore Diameter (in):1 1/2|Pitch Diameter (in):5.324 in|Pitch Diameter (mm):135.23 mm
524936,Bore Diameter (in):1 3/8|Pitch Diameter (in):5.324 in|Pitch Diameter (mm):135.23 mm
524938,Bore Diameter (in):1 3/16|Pitch Diameter (in):5.324 in|Pitch Diameter (mm):135.23 mm
524941,Bore Diameter (in):1 1/4|Pitch Diameter (in):5.324 in|Pitch Diameter (mm):135.23 mm
524942,Bore Diameter (mm):30|Pitch Diameter (in):5.324 in|Pitch Diameter (mm):135.23 mm
524944,Bore Diameter (in):1 7/16|Pitch Diameter (in):5.324 in|Pitch Diameter (mm):135.23 mm
524951,Bore Diameter (in):1|Pitch Diameter (in):5.324 in|Pitch Diameter (mm):135.23 mm
524952,Bore Diameter (in):1 1/2|Pitch Diameter (in):5.324 in|Pitch Diameter (mm):135.23 mm
524960,Bore Diameter (in):1 1/4|Pitch Diameter (in):5.324 in|Pitch Diameter (mm):135.23 mm
524966,Bore Diameter (in):1|Pitch Diameter (in):5.324 in|Pitch Diameter (mm):135.23 mm
524975,Bore Diameter (in):1.5|Pitch Diameter (in):6.579 in|Pitch Diameter (mm):167.11 mm
524976,Bore Diameter (in):2|Pitch Diameter (in):6.579 in|Pitch Diameter (mm):167.11 mm
524977,Bore Diameter (in):2.5|Pitch Diameter (in):6.579 in|Pitch Diameter (mm):167.11 mm
524979,Bore Diameter (in):1|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
524980,Bore Diameter (in):1 1/2|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
524981,Bore Diameter (in):1 1/4|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
524989,Bore Diameter (in):1 1/4|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
524991,Bore Diameter (mm):35|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
524992,Bore Diameter (in):1 7/16|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
524993,Bore Diameter (mm):40|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525011,Bore Diameter (in):2.5|Pitch Diameter (in):10.111 in|Pitch Diameter (mm):256.82 mm
525019,Bore Diameter (in):3 1/2|Pitch Diameter (in):6.709 in|Pitch Diameter (mm):170.42 mm
525034,Bore Diameter (in):1 1/2|Pitch Diameter (in):6.709 in|Pitch Diameter (mm):170.42 mm
525039,Bore Diameter (mm):120|Pitch Diameter (in):10.111 in|Pitch Diameter (mm):256.82 mm
525069,Bore Diameter (in):1 3/4|Pitch Diameter (in):6.709 in|Pitch Diameter (mm):170.42 mm
525070,Bore Diameter (mm):60|Pitch Diameter (in):4.524 in|Pitch Diameter (mm):114.91 mm
525111,Bore Diameter (in):2 1/2|Pitch Diameter (in):6.024 in|Pitch Diameter (mm):153.03 mm
525113,Bore Diameter (in):1 1/4|Pitch Diameter (in):6.024 in|Pitch Diameter (mm):153.03 mm
525144,Bore Diameter (in):1 1/4|Pitch Diameter (in):6.407 in|Pitch Diameter (mm):162.74 mm
525145,Bore Diameter (in):1 3/8|Pitch Diameter (in):6.407 in|Pitch Diameter (mm):162.74 mm
525150,Bore Diameter (in):1 1/2|Pitch Diameter (in):6.407 in|Pitch Diameter (mm):162.74 mm
525156,Bore Diameter (in):1 7/16|Pitch Diameter (in):6.407 in|Pitch Diameter (mm):162.74 mm
525157,Bore Diameter (in):1 3/16|Pitch Diameter (in):6.407 in|Pitch Diameter (mm):162.74 mm
525162,Bore Diameter (mm):30|Pitch Diameter (in):6.407 in|Pitch Diameter (mm):162.74 mm
525164,Bore Diameter (mm):35|Pitch Diameter (in):6.407 in|Pitch Diameter (mm):162.74 mm
525166,Bore Diameter (mm):40|Pitch Diameter (in):6.407 in|Pitch Diameter (mm):162.74 mm
525206,Bore Diameter (in):1 1/4|Pitch Diameter (in):6.024 in|Pitch Diameter (mm):153.03 mm
525216,Bore Diameter (in):1|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525217,Bore Diameter (in):1 1/2|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525218,Bore Diameter (in):1 1/4|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525219,Bore Diameter (in):1 15/16|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525220,Bore Diameter (in):1 7/16|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525221,Bore Diameter (in):1|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525225,Bore Diameter (in):1 3/16|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525226,Bore Diameter (in):2|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525230,Bore Diameter (in):1 1/4|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525231,Bore Diameter (in):1 7/16|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525232,Bore Diameter (in):1 15/16|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525237,Bore Diameter (in):1 1/2|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525239,Bore Diameter (in):2 1/2|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525243,Bore Diameter (mm):25|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525244,Bore Diameter (mm):30|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525253,Bore Diameter (mm):40|Pitch Diameter (in):5.799 in|Pitch Diameter (mm):147.30 mm
525260,Bore Diameter (in):1|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
525262,Bore Diameter (in):1 1/2|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
525263,Bore Diameter (in):1 1/2|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
525265,Bore Diameter (in):2|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
525275,Bore Diameter (in):1 1/4|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
525280,Bore Diameter (in):1 7/16|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
525281,Bore Diameter (in):1 1/4|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
525282,Bore Diameter (in):1|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
525284,Bore Diameter (in):1 1/2|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
525286,Bore Diameter (in):2 1/2|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
525291,Bore Diameter (mm):25|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
525294,Bore Diameter (mm):40|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
525295,Bore Diameter (mm):40|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
525297,Bore Diameter (mm):30|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
525303,Bore Diameter (mm):40|Pitch Diameter (in):6.039 in|Pitch Diameter (mm):153.41 mm
525309,Bore Diameter (in):1|Pitch Diameter (in):6.520 in|Pitch Diameter (mm):165.62 mm
525311,Bore Diameter (in):1 1/2|Pitch Diameter (in):6.520 in|Pitch Diameter (mm):165.62 mm
525313,Bore Diameter (in):1 1/2|Pitch Diameter (in):6.520 in|Pitch Diameter (mm):165.62 mm
525317,Bore Diameter (in):1 1/4|Pitch Diameter (in):6.520 in|Pitch Diameter (mm):165.62 mm
525318,Bore Diameter (in):1 7/16|Pitch Diameter (in):6.520 in|Pitch Diameter (mm):165.62 mm
525320,Bore Diameter (in):2|Pitch Diameter (in):6.520 in|Pitch Diameter (mm):165.62 mm
525321,Bore Diameter (in):1 1/4|Pitch Diameter (in):6.520 in|Pitch Diameter (mm):165.62 mm
525324,Bore Diameter (in):1 1/2|Pitch Diameter (in):6.520 in|Pitch Diameter (mm):165.62 mm
525354,Bore Diameter (mm):40|Pitch Diameter (in):6.024 in|Pitch Diameter (mm):153.03 mm
525355,Bore Diameter (mm):60|Pitch Diameter (in):6.024 in|Pitch Diameter (mm):153.03 mm
525356,Bore Diameter (mm):30|Pitch Diameter (in):6.024 in|Pitch Diameter (mm):153.03 mm
525357,Bore Diameter (mm):30|Pitch Diameter (in):6.024 in|Pitch Diameter (mm):153.03 mm
525360,Bore Diameter (mm):40|Pitch Diameter (in):6.024 in|Pitch Diameter (mm):153.03 mm
525434,Bore Diameter (in):1 1/4|Pitch Diameter (in):5.079 in|Pitch Diameter (mm):129.00 mm
525444,Bore Diameter (mm):25|Pitch Diameter (in):5.079 in|Pitch Diameter (mm):129.00 mm
525445,Bore Diameter (mm):30|Pitch Diameter (in):5.079 in|Pitch Diameter (mm):129.00 mm
525447,Bore Diameter (mm):40|Pitch Diameter (in):5.079 in|Pitch Diameter (mm):129.00 mm
525452,Bore Diameter (mm):40|Pitch Diameter (in):5.079 in|Pitch Diameter (mm):129.00 mm
525491,Bore Diameter (in):1|Pitch Diameter (in):5.507 in|Pitch Diameter (mm):139.90 mm
525496,Bore Diameter (in):1 3/16|Pitch Diameter (in):5.507 in|Pitch Diameter (mm):139.90 mm
525499,Bore Diameter (in):1 1/4|Pitch Diameter (in):5.507 in|Pitch Diameter (mm):139.90 mm
525500,Bore Diameter (in):1 7/16|Pitch Diameter (in):5.507 in|Pitch Diameter (mm):139.90 mm
525509,Bore Diameter (in):1 1/4|Pitch Diameter (in):5.088 in|Pitch Diameter (mm):129.25 mm
525516,Bore Diameter (in):1 1/4|Pitch Diameter (in):5.088 in|Pitch Diameter (mm):129.25 mm
525517,Bore Diameter (mm):30|Pitch Diameter (in):5.088 in|Pitch Diameter (mm):129.25 mm
525520,Bore Diameter (in):1 7/16|Pitch Diameter (in):5.088 in|Pitch Diameter (mm):129.25 mm
525521,Bore Diameter (mm):40|Pitch Diameter (in):5.088 in|Pitch Diameter (mm):129.25 mm
525564,Bore Diameter (in):1|Pitch Diameter (in):5.559 in|Pitch Diameter (mm):141.21 mm
525571,Bore Diameter (in):1 1/4|Pitch Diameter (in):5.559 in|Pitch Diameter (mm):141.21 mm
525582,Bore Diameter (in):3/4|Pitch Diameter (in):1.361 in|Pitch Diameter (mm):34.57 mm
525583,Bore Diameter (in):3/4|Pitch Diameter (in):1.361 in|Pitch Diameter (mm):34.57 mm
525585,Bore Diameter (mm):20|Pitch Diameter (in):1.361 in|Pitch Diameter (mm):34.57 mm
525586,Bore Diameter (in):1|Pitch Diameter (in):6.031 in|Pitch Diameter (mm):153.20 mm
525588,Bore Diameter (in):1 1/2|Pitch Diameter (in):6.031 in|Pitch Diameter (mm):153.20 mm
525589,Bore Diameter (in):1 1/4|Pitch Diameter (in):6.031 in|Pitch Diameter (mm):153.20 mm
525597,Bore Diameter (in):1 3/16|Pitch Diameter (in):6.031 in|Pitch Diameter (mm):153.20 mm
